 Stg  TypeStg      Time/Vol   TotReturnSI     LayerSI01     LayerSI02     LayerSI03      WellSI01      WellSI02      WellSI03        Wprd01        Wprd02        Wprd03        Temp01        Temp02        Temp03
   4        3       92.3796       37.7156       42.5081       59.0016       35.3868       37.7156       36.7759       35.3868        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       92.4796       37.6594       42.4471       58.9284       35.3327       37.6594       36.7207       35.3327        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       92.5796       37.6034       42.3863       58.8553       35.2787       37.6034       36.6656       35.2787        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       92.6796       37.5475       42.3256       58.7823       35.2249       37.5475       36.6106       35.2249        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       92.7796       37.4917       42.2651       58.7094       35.1711       37.4917       36.5558       35.1711        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       92.8796       37.4361       42.2046       58.6367       35.1176       37.4361       36.5010       35.1176        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       92.9796       37.3805       42.1444       58.5642       35.0641       37.3805       36.4464       35.0641        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       93.0796       37.3251       42.0842       58.4917       35.0107       37.3251       36.3920       35.0107        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       93.1796       37.2698       42.0242       58.4194       34.9575       37.2698       36.3376       34.9575        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       93.2796       37.2147       41.9643       58.3472       34.9044       37.2147       36.2834       34.9044        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       93.3796       37.1596       41.9045       58.2752       34.8514       37.1596       36.2292       34.8514        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       93.4796       37.1047       41.8448       58.2033       34.7985       37.1047       36.1752       34.7985        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       93.5796       37.0499       41.7853       58.1315       34.7457       37.0499       36.1214       34.7457        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       93.6796       36.9952       41.7259       58.0598       34.6931       36.9952       36.0676       34.6931        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       93.7796       36.9407       41.6667       57.9883       34.6406       36.9406       36.0140       34.6406        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       93.8796       36.8862       41.6075       57.9169       34.5882       36.8862       35.9605       34.5882        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       93.9796       36.8319       41.5485       57.8457       34.5359       36.8319       35.9071       34.5359        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       94.0796       36.7777       41.4897       57.7745       34.4837       36.7777       35.8538       34.4837        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       94.1796       36.7236       41.4309       57.7035       34.4317       36.7236       35.8006       34.4317        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       94.2796       36.6697       41.3723       57.6326       34.3798       36.6697       35.7476       34.3798        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       94.3796       36.6158       41.3138       57.5619       34.3279       36.6158       35.6946       34.3279        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       94.4796       36.5621       41.2554       57.4913       34.2762       36.5621       35.6418       34.2762        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       94.5796       36.5085       41.1971       57.4208       34.2247       36.5085       35.5891       34.2247        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       94.6796       36.4550       41.1390       57.3504       34.1732       36.4550       35.5366       34.1732        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       94.7796       36.4016       41.0810       57.2802       34.1218       36.4016       35.4841       34.1218        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       94.8796       36.3484       41.0231       57.2101       34.0706       36.3484       35.4318       34.0706        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       94.9796       36.2952       40.9654       57.1401       34.0195       36.2952       35.3795       34.0195        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       95.0796       36.2422       40.9077       57.0702       33.9685       36.2422       35.3274       33.9685        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       95.1796       36.1893       40.8502       57.0005       33.9176       36.1893       35.2754       33.9176        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
   4        3       95.2796       36.1365       40.7928       56.9309       33.8668       36.1365       35.2235       33.8668        1.0000        0.8361        0.7869      110.9996      110.9995      111.0000
